24293,Amerykański kadryl,Square Dance,http://www.filmweb.pl/film/Ameryka%C5%84ski+kadryl-1987-3829,1987,67,100,59885,0000211001,572,60,Square Dance,1987
24294,Nieznośna gra pozorów,Pretendiendo,http://www.filmweb.pl/film/Niezno%C5%9Bna+gra+pozor%C3%B3w-2006-288378,2006,76,100,51502,0000111101,410,63,Pretendiendo,2006
24295,Wenecki spisek,Tempesta,http://www.filmweb.pl/film/Wenecki+spisek-2004-173709,2004,46,100,62629,1001210000,228,47,Tempesta,2004
24296,Angielski lekarz,The English Surgeon,http://www.filmweb.pl/film/Angielski+lekarz-2007-510112,2007,82,100,65880,0000001222,478,81,The English Surgeon,2007
24297,Juliusz Cezar,Julius Caesar,http://www.filmweb.pl/film/Juliusz+Cezar-1970-40103,1970,68,100,33010,0000122000,1001,61,Julius Caesar,1970
24298,Gamle mænd i nye biler,,http://www.filmweb.pl/film/Gamle+m%C3%A6nd+i+nye+biler-2002-99740,2002,69,100,24083,0000012200,6638,68,Gamle mænd i nye biler,2002
24299,Chłopiec do bicia,The Whipping Boy,http://www.filmweb.pl/film/Ch%C5%82opiec+do+bicia-1994-123005,1994,69,100,72618,0000012101,241,64,The Whipping Boy,1994
24302,Ucieczka,Runaway,http://www.filmweb.pl/film/Ucieczka-1984-9280,1984,58,100,54817,0000122000,7381,59,Runaway,1984
24306,W poszukiwaniu zemsty,The Shooting,http://www.filmweb.pl/film/W+poszukiwaniu+zemsty-1966-10870,1966,64,100,71166,0000012100,2240,68,The Shooting,1966
24307,Anna Christie,,http://www.filmweb.pl/film/Anna+Christie-1930-31199,1930,71,100,4717,0000012101,1769,70,Anna Christie,1930
24308,To nie nasz syn,Not our son,http://www.filmweb.pl/film/To+nie+nasz+syn-1995-34293,1995,65,100,46943,0.00112101,141,66,Not Our Son,1995
24309,Maradona: Ręka Boga,"Maradona, la mano di Dio",http://www.filmweb.pl/film/Maradona%3A+R%C4%99ka+Boga-2007-275005,2007,72,100,41727,0000121000,471,58,"Maradona, la mano di Dio",2007
24310,Oranges and Sunshine,,http://www.filmweb.pl/film/Oranges+and+Sunshine-2010-519834,2010,67,100,48449,0000013210,3148,71,Oranges and Sunshine,2010
24311,Najpiękniejsze oszustwa świata,Les plus belles escroqueries du monde,http://www.filmweb.pl/film/Najpi%C4%99kniejsze+oszustwa+%C5%9Bwiata-1964-7289,1964,66,99,38794,1000111001,219,57,Les plus belles escroqueries du monde,1964
24313,Pszczoła plażowiczka,Bee at the Beach,http://www.filmweb.pl/film/Pszczo%C5%82a+pla%C5%BCowiczka-1950-153694,1950,74,99,7280,0000013101,259,71,Bee at the Beach,1950
24314,Krazzy 4,,http://www.filmweb.pl/film/Krazzy+4-2008-435987,2008,76,99,35050,1111110000,1319,41,Krazzy 4,2008
24315,Dziewczyna w żółtych pończochach,Das Mädchen mit den gelben Strümpfen,http://www.filmweb.pl/film/Dziewczyna+w+%C5%BC%C3%B3%C5%82tych+po%C5%84czochach-2008-496012,2008,49,100,15294,0011111001,122,51,Das Mädchen mit den gelben Strümpfen,2008
24316,Król świń,Dwae-ji-ui wang,http://www.filmweb.pl/film/Kr%C3%B3l+%C5%9Bwi%C5%84-2011-633662,2011,73,100,19171,0000012200,557,65,Dwae-ji-ui wang,2011
24317,Noriega - Wybraniec Boży,Noriega: God's Favorite,http://www.filmweb.pl/film/Noriega+-+Wybraniec+Bo%C5%BCy-2000-8190,2000,67,100,46848,0000122101,380,63,Noriega: God's Favorite,2000
24318,Dwie Angielki i kontynent,Les deux Anglaises et le continent,http://www.filmweb.pl/film/Dwie+Angielki+i+kontynent-1971-34958,1971,68,100,38627,0000012211,2965,73,Les deux Anglaises et le continent,1971
24320,Ostatnie dni Pompei,Gli Ultimi giorni di Pompei,http://www.filmweb.pl/film/Ostatnie+dni+Pompei-1959-94859,1959,65,100,25041,0000131000,617,58,Gli ultimi giorni di Pompei,1959
24321,Marat/Sade,,http://www.filmweb.pl/film/Marat+Sade-1967-105660,1967,79,100,41729,0000001112,1655,76,Marat/Sade,1967
24322,Wdowa Couderc,La veuve Couderc,http://www.filmweb.pl/film/Wdowa+Couderc-1971-138737,1971,70,99,36942,0000013101,655,71,La veuve Couderc,1971
24323,Pyare Mohan,,http://www.filmweb.pl/film/Pyare+Mohan-2006-291330,2006,67,98,52177,2111100000,495,32,Pyare Mohan,2006
24325,Pradawny Ląd 13: Mądrość Przyjaciół,The Land Before Time XIII: The Wisdom of Friends,http://www.filmweb.pl/film/Pradawny+L%C4%85d+13%3A+M%C4%85dro%C5%9B%C4%87+Przyjaci%C3%B3%C5%82-2007-471526,2007,71,100,67963,1000110001,727,56,The Land Before Time XIII: The Wisdom of Friends,2007
24326,Derren Brown: seans,Derren Brown: Séance,http://www.filmweb.pl/film/Derren+Brown%3A+seans-2004-571428,2004,82,100,16733,00..001213,230,82,Derren Brown: Séance,2004
24328,Wybuchowa Carmina,Carmina o revienta,http://www.filmweb.pl/film/Wybuchowa+Carmina-2012-654867,2012,68,99,11186,0000122100,1236,63,Carmina o revienta,2012
24330,Mary Kom,,http://www.filmweb.pl/film/Mary+Kom-2014-693456,2014,74,99,41996,0000011112,4774,67,Mary Kom,2014
24331,Ważniaki,Big Shots,http://www.filmweb.pl/film/Wa%C5%BCniaki-1987-34296,1987,66,100,8072,0001111001,579,55,Big Shots,1987
24332,Pies Baskerville'ów,The Hound of the Baskervilles,http://www.filmweb.pl/film/Pies+Baskerville%27%C3%B3w-1978-34459,1978,68,96,67329,1011111000,739,45,The Hound of the Baskervilles,1978
24334,Zbieg z San Quentin,San Quentin,http://www.filmweb.pl/film/Zbieg+z+San+Quentin-1937-121491,1937,65,100,55483,0000133000,1100,65,San Quentin,1937
24335,Wielki czas,Big Time,http://www.filmweb.pl/film/Wielki+czas-1988-204762,1988,86,96,8077,0000001114,592,82,Big Time,1988
24336,Shôrin shôjo,,http://www.filmweb.pl/film/Sh%C3%B4rin+sh%C3%B4jo-2008-475844,2008,58,99,57825,1011110001,497,48,Shôrin shôjo,2008
24337,Uncle Jonny,,http://www.filmweb.pl/film/Uncle+Jonny-2008-487237,2008,65,100,76021,0000011102,122,68,Uncle Jonny,2008
24338,199 Lives: The Travis Pastrana Story,,http://www.filmweb.pl/film/199+Lives%3A+The+Travis+Pastrana+Story-2008-509106,2008,86,98,385,00.0001213,240,80,199 Lives: The Travis Pastrana Story,2008
24341,Girls Against Boys,,http://www.filmweb.pl/film/Girls+Against+Boys-2012-632245,2012,47,100,24923,1001111000,2181,48,Girls Against Boys,2012
24343,Hungry For Change,,http://www.filmweb.pl/film/Hungry+For+Change-2012-657517,2012,73,99,29195,0000001212,1623,75,Hungry for Change,2012
24344,Za cenę śmierci,Dying to Belong,http://www.filmweb.pl/film/Za+cen%C4%99+%C5%9Bmierci-1997-5268,1997,67,100,19184,0001211001,619,55,Dying to Belong,1997
24346,Zdrowaś Mario,"'Je vous salue, Marie'",http://www.filmweb.pl/film/Zdrowa%C5%9B+Mario-1985-6559,1985,63,100,42,0000012101,1916,67,"'Je vous salue, Marie'",1985
24350,Greed,,http://www.filmweb.pl/film/Greed-2006-153272,2006,40,99,25760,2110000000,339,32,Greed,2006
24354,Miłość we troje,Tretya meshchanskaya,http://www.filmweb.pl/film/Mi%C5%82o%C5%9B%C4%87+we+troje-1927-102702,1927,72,99,74785,0000012211,488,75,Tretya meshchanskaya,1927
24356,Jest nas więcej,More of Me,http://www.filmweb.pl/film/Jest+nas+wi%C4%99cej-2007-468051,2007,49,99,44066,1112110000,204,39,More of Me,2007
24358,Życie na niby,Reach the Rock,http://www.filmweb.pl/film/%C5%BBycie+na+niby-1998-108552,1998,71,99,53037,0000012101,739,68,Reach the Rock,1998
24359,Blue State,,http://www.filmweb.pl/film/Blue+State-2007-314390,2007,56,99,9025,0000122100,1833,60,Blue State,2007
24360,Tabloid,,http://www.filmweb.pl/film/Tabloid-2010-595863,2010,70,99,61946,0000013200,4256,71,Tabloid,2010
24362,Dłużnik,The Borrower,http://www.filmweb.pl/film/D%C5%82u%C5%BCnik-1991-91853,1991,49,99,64252,0001221000,995,53,The Borrower,1991
24363,Hannibal,Annibale,http://www.filmweb.pl/film/Hannibal-1959-105450,1959,57,99,4768,0001220000,382,53,Annibale,1959
24365,Kłopotliwy wnuczek,Father's Little Dividend,http://www.filmweb.pl/film/K%C5%82opotliwy+wnuczek-1951-31819,1951,70,99,21870,0000123100,2262,66,Father's Little Dividend,1951
24367,Zen,,http://www.filmweb.pl/film/Zen-2009-469555,2009,76,99,80816,0000002212,502,75,Zen,2009
24371,East Side Story,,http://www.filmweb.pl/film/East+Side+Story-2006-368074,2006,56,99,19374,0000012101,1221,67,East Side Story,2006
24373,Raajneeti,,http://www.filmweb.pl/film/Raajneeti-2010-481774,2010,79,99,52526,0000012211,7890,71,Raajneeti,2010
24374,"Vamos a matar, compañeros",,http://www.filmweb.pl/film/Vamos+a+matar%2C+compa%C3%B1eros-1970-3449,1970,72,99,76738,0000002211,2250,75,"Vamos a matar, compañeros",1970
24375,Jankesi,Yanks,http://www.filmweb.pl/film/Jankesi-1979-11850,1979,61,99,80046,0000122100,2288,64,Yanks,1979
24376,Psycho Beach Party,,http://www.filmweb.pl/film/Psycho+Beach+Party-2000-34122,2000,62,99,51925,0000011101,4317,63,Psycho Beach Party,2000
24377,Akt odwagi,Walkout,http://www.filmweb.pl/film/Akt+odwagi-2006-265499,2006,75,99,77979,0000011103,985,71,Walkout,2006
24378,The Legend of Bloody Mary,,http://www.filmweb.pl/film/The+Legend+of+Bloody+Mary-2008-487467,2008,33,99,68233,3110000001,658,29,The Legend of Bloody Mary,2008
24379,Sudor frío,,http://www.filmweb.pl/film/Sudor+fr%C3%ADo-2010-588382,2010,32,99,60977,1011111000,593,49,Sudor frío,2010
24380,Inna Beatrycze,B. Monkey,http://www.filmweb.pl/film/Inna+Beatrycze-1998-31611,1998,68,99,6049,0000122100,2793,60,B. Monkey,1998
24382,R2-D2: Beneath the Dome,,http://www.filmweb.pl/film/R2-D2%3A+Beneath+the+Dome-2001-138732,2001,76,99,52503,0000011112,718,67,R2-D2: Beneath the Dome,2001
24383,Summer,,http://www.filmweb.pl/film/Summer-2008-480590,2008,68,99,61064,0000012100,831,68,Summer,2008
24384,Sprawy zagraniczne,A Foreign Affair,http://www.filmweb.pl/film/Sprawy+zagraniczne-1948-35144,1948,72,99,1376,0000002310,3855,75,A Foreign Affair,1948
24385,Carmencita,,http://www.filmweb.pl/film/Carmencita-1894-208115,1894,43,99,11185,0000121001,924,59,Carmencita,1894
24386,Chyba tak...,I Think I Do,http://www.filmweb.pl/film/Chyba+tak...-1997-34892,1997,67,99,29614,0000011111,1360,68,I Think I Do,1997
24387,Tysiącletnia pszczoła,Tisícrocná vcela,http://www.filmweb.pl/film/Tysi%C4%85cletnia+pszczo%C5%82a-1983-100343,1983,82,99,73809,0000000114,385,80,Tisícrocná vcela,1983
24388,Eskadra 633,633 Squadron,http://www.filmweb.pl/film/Eskadra+633-1964-157959,1964,68,99,857,0000122100,2161,64,633 Squadron,1964
24389,Bezpieczna przystań,Safe Harbour,http://www.filmweb.pl/film/Bezpieczna+przysta%C5%84-2007-462903,2007,63,99,55166,0000211001,344,53,Safe Harbour,2007
24390,Ishaqzaade,,http://www.filmweb.pl/film/Ishaqzaade-2012-636839,2012,81,98,31420,0000012101,3936,66,Ishaqzaade,2012
24392,Terminus,,http://www.filmweb.pl/film/Terminus-2007-263678,2007,70,101,62790,0000001311,193,75,Terminus,2007
24393,Offline,,http://www.filmweb.pl/film/Offline-2012-626123,2012,58,99,47666,0000012200,460,71,Offline,2012
24394,Jak zrobić karierę w reklamie,How to Get Ahead in Advertising,http://www.filmweb.pl/film/Jak+zrobi%C4%87+karier%C4%99+w+reklamie-1989-6240,1989,68,99,28965,0000012211,3612,71,How to Get Ahead in Advertising,1989
24395,Ostatnie polowanie,The Last Hunt,http://www.filmweb.pl/film/Ostatnie+polowanie-1956-32897,1956,66,98,68056,0000013210,856,71,The Last Hunt,1956
24396,Sejfmeni,Safe Men,http://www.filmweb.pl/film/Sejfmeni-1998-90820,1998,48,98,55170,0000121100,2606,61,Safe Men,1998
24397,Don Giovanni,,http://www.filmweb.pl/film/Don+Giovanni-1979-107255,1979,81,99,18155,0000001212,636,75,Don Giovanni,1979
24399,Kelner,Ober,http://www.filmweb.pl/film/Kelner-2006-299056,2006,71,98,47470,0000013200,2193,70,Ober,2006
24401,Tout ce qui brille,,http://www.filmweb.pl/film/Tout+ce+qui+brille-2010-551083,2010,59,99,74457,0000122100,1185,61,Tout ce qui brille,2010
24403,Not Suitable for Children,,http://www.filmweb.pl/film/Not+Suitable+for+Children-2012-629068,2012,54,96,46950,0000122100,3666,58,Not Suitable for Children,2012
24404,Tom i Jerry: Jak uratować smoka,Tom and Jerry: The Lost Dragon,http://www.filmweb.pl/film/Tom+i+Jerry%3A+Jak+uratowa%C4%87+smoka-2014-723907,2014,60,101,74093,0000111001,212,61,Tom and Jerry: The Lost Dragon,2014
24405,Szkolne oszołomienie,School Daze,http://www.filmweb.pl/film/Szkolne+oszo%C5%82omienie-1988-9391,1988,55,97,56098,0000111101,4230,57,School Daze,1988
24406,Ostatni salut dla wojownika,Hao xia,http://www.filmweb.pl/film/Ostatni+salut+dla+wojownika-1979-31971,1979,81,98,26698,0000012211,847,72,Hao xia,1979
24408,Wizyta starszej pani,The Visit,http://www.filmweb.pl/film/Wizyta+starszej+pani-1964-40305,1964,83,97,72447,0000011212,830,76,The Visit,1964
24409,Nie żałuję swojej młodości,Waga Seishun ni Kuinashi,http://www.filmweb.pl/film/Nie+%C5%BCa%C5%82uj%C4%99+swojej+m%C5%82odo%C5%9Bci-1946-97197,1946,65,97,77855,0000012211,1543,73,Waga seishun ni kuinashi,1946
24410,Prawo silniejszego,Faustrecht der Freiheit,http://www.filmweb.pl/film/Prawo+silniejszego-1975-97276,1975,68,98,21917,0000002211,2672,77,Faustrecht der Freiheit,1975
24411,Wu du. Pięciu trucicieli,Wu Du,http://www.filmweb.pl/film/Wu+du.+Pi%C4%99ciu+trucicieli-1978-103762,1978,72,96,79769,0000012211,3424,73,Wu du,1978
24412,"Po zmroku, kochanie","After Dark, My Sweet",http://www.filmweb.pl/film/Po+zmroku%2C+kochanie-1990-109828,1990,66,96,2859,0000012100,2195,66,"After Dark, My Sweet",1990
24413,What We Do Is Secret,,http://www.filmweb.pl/film/What+We+Do+Is+Secret-2007-117126,2007,70,99,78578,0000011101,1421,65,What We Do Is Secret,2007
24414,Salsa,,http://www.filmweb.pl/film/Salsa-2000-118768,2000,71,99,55337,0000012101,514,64,Salsa,2000
24415,Nawiedzony dom państwa Bell,Bell Witch Haunting,http://www.filmweb.pl/film/Nawiedzony+dom+pa%C5%84stwa+Bell-2004-215073,2004,57,99,7445,1001110001,197,47,Bell Witch Haunting,2004
24416,Kochaj sąsiada swego,Love Thy Neighbor,http://www.filmweb.pl/film/Kochaj+s%C4%85siada+swego-2006-253549,2006,55,99,40329,0001100011,478,53,Love Thy Neighbor,2006
24418,Ślepa miłość,Blind,http://www.filmweb.pl/film/%C5%9Alepa+mi%C5%82o%C5%9B%C4%87-2007-346357,2007,83,99,8648,0000011211,802,73,Blind,2007
24419,Gorączka prerii,Prairie Fever,http://www.filmweb.pl/film/Gor%C4%85czka+prerii-2008-470749,2008,56,98,51362,1001111001,476,53,Prairie Fever,2008
24422,Reincarnated,,http://www.filmweb.pl/film/Reincarnated-2012-662347,2012,63,99,53363,0000112101,1276,62,Reincarnated,2012
24423,Nicky Spoko,Nicky Deuce,http://www.filmweb.pl/film/Nicky+Spoko-2013-665226,2013,57,98,46160,0000011002,196,62,Nicky Deuce,2013
24425,Rozróba w Harlemie,A Rage in Harlem,http://www.filmweb.pl/film/Rozr%C3%B3ba+w+Harlemie-1991-3622,1991,57,98,1832,0000121100,1274,59,A Rage in Harlem,1991
24426,Brewster McCloud,,http://www.filmweb.pl/film/Brewster+McCloud-1970-4337,1970,75,99,9833,0000012211,2641,70,Brewster McCloud,1970
24427,Tragiczna historia ze szczęśliwym zakończeniem,Histoire tragique avec fin heureuse,http://www.filmweb.pl/film/Tragiczna+historia+ze+szcz%C4%99%C5%9Bliwym+zako%C5%84czeniem-2006-347329,2006,64,98,28057,0000012210,274,72,Histoire tragique avec fin heureuse,2006
24428,Przynęta,L'Appât,http://www.filmweb.pl/film/Przyn%C4%99ta-2010-621057,2010,54,98,35538,1111110000,212,42,L'appât,2010
24429,I wtedy przyszło lato,And Then Came Summer,http://www.filmweb.pl/film/I+wtedy+przysz%C5%82o+lato-2000-36303,2000,51,98,4452,1111011000,319,44,And Then Came Summer,2000
24432,Kino no Tabi: Life Goes On,,http://www.filmweb.pl/film/Kino+no+Tabi%3A+Life+Goes+On-2005-262822,2005,78,98,34517,0000002311,150,75,Kino no tabi: Life goes on,2005
24433,Miki i foczka,Mickey and the Seal,http://www.filmweb.pl/film/Miki+i+foczka-1948-153867,1948,73,98,43006,0000013101,402,71,Mickey and the Seal,1948
24434,Wojna jest wszędzie,The Front Line,http://www.filmweb.pl/film/Wojna+jest+wsz%C4%99dzie-2006-285149,2006,69,98,66400,0000012101,898,66,The Front Line,2006
24435,Dzień sądu ostatecznego,Judgment Day,http://www.filmweb.pl/film/Dzie%C5%84+s%C4%85du+ostatecznego-1999-34631,1999,45,98,32943,0011111000,815,46,Judgment Day,1999
24437,Zabójczy sekret,When Secrets Kill,http://www.filmweb.pl/film/Zab%C3%B3jczy+sekret-1997-112412,1997,60,98,78696,0000111101,169,57,When Secrets Kill,1997
24438,Kwik,,http://www.filmweb.pl/film/Kwik-2011-625613,2011,58,98,35332,0000121100,686,58,Kwik,2011
24439,Homo sapiens,,http://www.filmweb.pl/film/Homo+sapiens-2005-211379,2005,70,98,28459,0000002211,128,72,Homo sapiens,2005
24441,Ostatnie namaszczenie Joego Maya,The Last Rites of Joe May,http://www.filmweb.pl/film/Ostatnie+namaszczenie+Joego+Maya-2011-550156,2011,64,98,68109,0000012201,493,69,The Last Rites of Joe May,2011
24443,Gimnazjum Volcano,WaSanGo,http://www.filmweb.pl/film/Gimnazjum+Volcano-2001-119503,2001,64,98,77836,0000122100,2931,61,WaSanGo,2001
24444,Annabelle Serpentine Dance,,http://www.filmweb.pl/film/Annabelle+Serpentine+Dance-1895-179127,1895,56,98,4744,0000122100,1042,65,Annabelle Serpentine Dance,1895
24445,Los Bastardos,,http://www.filmweb.pl/film/Los+Bastardos-2008-371979,2008,49,98,39966,0000011101,939,61,Los bastardos,2008
24446,Niemy świadek,Do Not Disturb,http://www.filmweb.pl/film/Niemy+%C5%9Bwiadek-1999-5098,1999,74,98,17874,0001111000,2096,49,Do Not Disturb,1999
24447,Sól Swanetii,Jim Shvante (marili svanets),http://www.filmweb.pl/film/S%C3%B3l+Swanetii-1930-104133,1930,68,98,32457,0000001212,317,78,Jim Shvante (marili svanets),1930
24448,Ziemia w transie,Terra em transe,http://www.filmweb.pl/film/Ziemia+w+transie-1967-104344,1967,67,98,62800,0000001212,1370,75,Terra em Transe,1967
24449,Słonecznik,Xiang Ri Kui,http://www.filmweb.pl/film/S%C5%82onecznik-2005-136037,2005,77,98,79885,0000012211,583,73,Xiang ri kui,2005
24450,Superherosi,Superheroes,http://www.filmweb.pl/film/Superherosi-2011-607604,2011,63,98,61284,0000122100,1431,65,Superheroes,2011
24451,Niebo czy ziemia,Delivering Milo,http://www.filmweb.pl/film/Niebo+czy+ziemia-2001-4983,2001,65,98,16333,0000111001,835,57,Delivering Milo,2001
24455,Bommarillu,,http://www.filmweb.pl/film/Bommarillu-2006-422681,2006,78,98,9276,0000000223,2878,83,Bommarillu,2006
24456,Pokój na końcu korytarza,Nightmare at the End of the Hall,http://www.filmweb.pl/film/Pok%C3%B3j+na+ko%C5%84cu+korytarza-2008-474126,2008,48,98,46374,0011110001,529,50,Nightmare at the End of the Hall,2008
24457,Reguły odwetu,Wong ga jin si,http://www.filmweb.pl/film/Regu%C5%82y+odwetu-1986-104752,1986,78,98,79614,0000022101,633,69,Wong ga jin si,1986
24460,Przybysz,Muukalainen,http://www.filmweb.pl/film/Przybysz-2008-432260,2008,72,98,44844,0000011210,409,65,Muukalainen,2008
24461,Planeta wampirów,Terrore nello spazio,http://www.filmweb.pl/film/Planeta+wampir%C3%B3w-1965-95049,1965,57,98,62854,0000122100,2853,63,Terrore nello spazio,1965
24463,Szósty,The Sixth Man,http://www.filmweb.pl/film/Sz%C3%B3sty-1997-10877,1997,73,98,71286,0001211001,3948,56,The Sixth Man,1997
24464,Michael Jordan: Air Time,,http://www.filmweb.pl/film/Michael+Jordan%3A+Air+Time-1993-119363,1993,83,98,42968,0000001213,233,82,Michael Jordan: Air Time,1993
24466,Cyngle,Triggermen,http://www.filmweb.pl/film/Cyngle-2002-37270,2002,65,98,74852,0000122100,1109,60,Triggermen,2002
24468,The Lazarus Papers,,http://www.filmweb.pl/film/The+Lazarus+Papers-2010-490535,2010,38,98,68202,3110000001,706,29,The Lazarus Papers,2010
24469,Hell and Back Again,,http://www.filmweb.pl/film/Hell+and+Back+Again-2011-609015,2011,63,98,27411,0000022100,1753,65,Hell and Back Again,2011
24471,Neonowa biblia,The Neon Bible,http://www.filmweb.pl/film/Neonowa+biblia-1995-130,1995,60,98,69425,0000111100,566,61,The Neon Bible,1995
24472,Mistrz przekrętu,The Prime Gig,http://www.filmweb.pl/film/Mistrz+przekr%C4%99tu-2000-8879,2000,59,98,70205,0000122100,1884,61,The Prime Gig,2000
24473,Świadek oskarżenia,Indictment: The McMartin Trial,http://www.filmweb.pl/film/%C5%9Awiadek+oskar%C5%BCenia-1995-12273,1995,70,98,30866,0000001211,1923,78,Indictment: The McMartin Trial,1995
24475,Takie nasze życie,In This Our Life,http://www.filmweb.pl/film/Takie+nasze+%C5%BCycie-1942-38015,1942,75,98,30644,0000012211,2439,75,In This Our Life,1942
24476,Desperate Living,,http://www.filmweb.pl/film/Desperate+Living-1977-147565,1977,68,98,16844,0000012112,3247,72,Desperate Living,1977
24477,"Taxi, ruletka i corrida","Taxi, Roulotte et Corrida",http://www.filmweb.pl/film/Taxi%2C+ruletka+i+corrida-1958-254906,1958,72,98,62424,0000121000,277,60,"Taxi, roulotte et corrida",1958
24478,Mia i Migusie,Mia et le Migou,http://www.filmweb.pl/film/Mia+i+Migusie-2008-345889,2008,68,98,42920,0000112101,230,66,Mia et le Migou,2008
24479,Rak haeng Siam,,http://www.filmweb.pl/film/Rak+haeng+Siam-2007-460813,2007,77,100,52773,0000001213,2667,80,Rak haeng Siam,2007
24481,Ryksiarz,Muhomatsu no issho,http://www.filmweb.pl/film/Ryksiarz-1958-37620,1958,81,98,44524,0000002311,443,76,Muhomatsu no issho,1958
24482,Elektroniczny labirynt THX 1138 4EB,Electronic Labyrinth THX 1138 4EB,http://www.filmweb.pl/film/Elektroniczny+labirynt+THX+1138+4EB-1967-105926,1967,63,97,20145,0000122100,1612,64,Electronic Labyrinth THX 1138 4EB,1967
24483,Mistrz gymkata,Gymkata,http://www.filmweb.pl/film/Mistrz+gymkata-1985-127376,1985,65,98,26201,2101100001,2584,41,Gymkata,1985
24484,Kradzież na South Street,Pickup on South Street,http://www.filmweb.pl/film/Kradzie%C5%BC+na+South+Street-1953-138205,1953,73,98,50338,0000002311,7787,78,Pickup on South Street,1953
24485,Randka,Two Chips and a Miss,http://www.filmweb.pl/film/Randka-1952-153649,1952,76,97,75383,0.00112101,262,71,Two Chips and a Miss,1952
24486,What Love Is,,http://www.filmweb.pl/film/What+Love+Is-2007-240285,2007,74,98,78558,1000110002,1017,56,What Love Is,2007
24487,Robokrok,Robocroc,http://www.filmweb.pl/film/Robokrok-2013-694269,2013,23,94,54227,2121000000,348,33,Robocroc,2013
24488,Legenda o Billie Jean,The Legend of Billie Jean,http://www.filmweb.pl/film/Legenda+o+Billie+Jean-1985-7235,1985,69,98,68231,0000111101,5561,64,The Legend of Billie Jean,1985
24491,Dziewczyna z sąsiedztwa,The Girl Next Door,http://www.filmweb.pl/film/Dziewczyna+z+s%C4%85siedztwa-1999-35033,1999,66,97,66598,0000022101,633,63,The Girl Next Door,1999
24492,Ghoulies w koledżu,Ghoulies III: Ghoulies Go to College,http://www.filmweb.pl/film/Ghoulies+w+koled%C5%BCu-1991-39132,1991,47,97,24761,2110000000,1370,34,Ghoulies III: Ghoulies Go to College,1991
24494,Zagubieni w dolinie dinozaurów,Nudo e selvaggio,http://www.filmweb.pl/film/Zagubieni+w+dolinie+dinozaur%C3%B3w-1985-120692,1985,52,98,47116,0011111000,805,52,Nudo e selvaggio,1985
24495,Cinderella,,http://www.filmweb.pl/film/Cinderella-1922-155980,1922,72,99,12675,0000221000,226,58,Cinderella,1922
24496,Max Havoc: W kręgu ognia,Max Havoc: Ring of Fire,http://www.filmweb.pl/film/Max+Havoc%3A+W+kr%C4%99gu+ognia-2006-238830,2006,52,98,42194,4100000000,206,31,Max Havoc: Ring of Fire,2006
24497,Goth,,http://www.filmweb.pl/film/Goth-2008-478517,2008,64,98,25592,0000122101,419,63,Goth,2008
24498,Moje samobójstwo,My Suicide,http://www.filmweb.pl/film/Moje+samob%C3%B3jstwo-2009-484223,2009,77,98,45102,0000001112,1040,73,My Suicide,2009
24499,El Bulli. Kuchnia to sztuka,El Bulli: Cooking in Progress,http://www.filmweb.pl/film/El+Bulli.+Kuchnia+to+sztuka-2010-615568,2010,62,98,19736,0000123100,793,63,El Bulli: Cooking in Progress,2010
24501,Randka z aniołem,Date with an Angel,http://www.filmweb.pl/film/Randka+z+anio%C5%82em-1987-4904,1987,63,98,15383,0000111001,1868,57,Date with an Angel,1987
24503,Mulatka,Métisse,http://www.filmweb.pl/film/Mulatka-1993-7689,1993,64,98,45246,0000122100,827,62,Métisse,1993
24504,Dzieciorób,Katzelmacher,http://www.filmweb.pl/film/Dziecior%C3%B3b-1969-94374,1969,73,97,33807,0000012200,1391,71,Katzelmacher,1969
24505,Strażnik prawa,The Enforcer,http://www.filmweb.pl/film/Stra%C5%BCnik+prawa-1951-145387,1951,77,98,65876,0000013210,2563,74,The Enforcer,1951
24507,Oszustka,The Grift,http://www.filmweb.pl/film/Oszustka-2008-303340,2008,79,95,66926,1001110001,196,52,The Grift,2008
24509,Ojczyzna,Hora proelefsis,http://www.filmweb.pl/film/Ojczyzna-2010-523029,2010,55,97,28589,1000111101,277,55,Hora proelefsis,2010
24510,Jak żyć wiecznie,Ways to Live Forever,http://www.filmweb.pl/film/Jak+%C5%BCy%C4%87+wiecznie-2010-556982,2010,72,97,78246,0000012112,613,69,Ways to Live Forever,2010
24512,"One, Two, Many",,http://www.filmweb.pl/film/One%2C+Two%2C+Many-2008-384722,2008,54,97,48273,2111000001,739,38,"One, Two, Many",2008
24513,Historia z domku na prerii II,"Beyond the Prairie, Part 2: The True Story of Laura Ingalls Wilder",http://www.filmweb.pl/film/Historia+z+domku+na+prerii+II-2002-36842,2002,65,97,7897,0000111102,118,64,"Beyond the Prairie, Part 2: The True Story of Laura Ingalls Wilder",2002
24514,Rewolucja pani Ratcliffe,Mrs. Ratcliffe's Revolution,http://www.filmweb.pl/film/Rewolucja+pani+Ratcliffe-2007-372094,2007,67,97,44477,0000111100,506,58,Mrs. Ratcliffe's Revolution,2007
24515,Bunt,Mutiny,http://www.filmweb.pl/film/Bunt-1999-7925,1999,64,97,44827,0000221001,235,57,Mutiny,1999
24516,Nieżyczliwy,Malevolent,http://www.filmweb.pl/film/Nie%C5%BCyczliwy-2002-97145,2002,64,97,41358,0001221000,420,52,Malevolent,2002
24517,Transamerican Killer,,http://www.filmweb.pl/film/Transamerican+Killer-2005-204332,2005,25,97,74624,3110000000,303,30,Transamerican Killer,2005
