Księżniczka Mononoke,Mononoke-hime,1997,81,41121
Miasto złodziei,The Town,2010,73,41271
Skrzypek na dachu,Fiddler on the Roof,1971,81,41450
Jutro nie umiera nigdy,Tomorrow Never Dies,1997,71,41391
Wilkołak,The Wolfman,2010,60,41427
"Czarny kot, biały kot","Crna mačka, beli mačor",1998,79,41356
Hair,,1979,79,41343
Amerykańskie ciacho,Spread,2009,56,41334
Dziewczyna moich koszmarów,The Heartbreak Kid,2007,60,41308
Wiecznie żywy,Warm Bodies,2013,64,41220
Kobieta-Kot,Catwoman,2004,53,41263
Carrie,,2013,56,41127
Mumia: Grobowiec Cesarza Smoka,The Mummy: Tomb of the Dragon Emperor,2008,61,40731
Sąsiedzi,Neighbors,2014,60,39496
Predators,,2010,61,41009
Chce się żyć,,2013,78,40764
Pada Shrek,Shrek the Halls,2007,65,40993
Dzwonnik z Notre Dame,The Hunchback of Notre Dame,1996,74,40915
9,,2009,74,40960
Szczęściarz,The Lucky One,2012,71,40896
Ronin,,1998,76,40456
Ciało,,2003,66,40774
Godzilla,,2014,61,40421
Lilo i Stich,Lilo & Stitch,2002,72,40552
Skok przez płot,Over the Hedge,2006,68,40555
Tańcząc w ciemnościach,Dancer in the Dark,2000,79,40528
Colombiana,,2011,68,40524
[Rec] 2,,2009,61,40531
Kate i Leopold,Kate & Leopold,2001,67,40533
Mój rower,,2012,69,40371
"Biegnij Lola, biegnij",Lola rennt,1998,68,40341
Australia,,2008,70,40336
Non-Stop,,2014,70,39951
Hotel Ruanda,Hotel Rwanda,2004,78,40230
Movie 43,,2013,48,40093
Sugar Man,Searching for Sugar Man,2012,78,39859
Oz Wielki i Potężny,Oz: The Great and Powerful,2013,62,39846
Akademia pana Kleksa,,1983,69,39796
Brüno,,2009,47,39689
Pingwiny z Madagaskaru: Misja Świąteczna,The Madagascar Penguins in a Christmas Caper,2005,78,39524
Miss agent 2: Uzbrojona i urocza,Miss Congeniality 2: Armed and Fabulous,2005,60,39692
Pogrzebany,Buried,2010,65,39697
Ip Man,Yip Man,2008,80,39675
Misja,The Mission,1986,80,39638
Wasabi - Hubert zawodowiec,Wasabi,2001,68,39677
Pandorum,,2009,70,39669
I kto to mówi 2,Look Who's Talking Too,1990,65,39621
Broken Flowers,,2005,73,39572
Stuart Malutki,Stuart Little,1999,60,39531
Zaklęci w czasie,The Time Traveler's Wife,2009,74,39494
Całkiem zabawna historia,It's Kind of a Funny Story,2010,73,39374
Mój tydzień z Marilyn,My Week with Marilyn,2011,66,39402
12 prac Asteriksa,Les douze travaux d'Astérix,1976,77,39060
Red 2,,2013,68,39267
Sztanga i cash,Pain & Gain,2013,63,39265
Legenda Zorro,The Legend of Zorro,2005,67,39316
Malowany welon,The Painted Veil,2006,76,39303
Coco Chanel,Coco avant Chanel,2009,67,39248
Nimfomanka - Część I,Nymphomaniac,2013,62,37753
Zakładnik,Collateral,2004,74,39207
Happy Feet: Tupot małych stóp,Happy Feet,2006,66,39161
Pamiętnik księżniczki 2: Królewskie zaręczyny,The Princess Diaries 2: Royal Engagement,2004,64,39168
Kowboje i obcy,Cowboys & Aliens,2011,56,39169
Zupełnie jak miłość,A Lot Like Love,2005,71,39101
Minionki rozrabiają,Despicable Me 2,2013,74,38934
Przypadek 39,Case 39,2009,67,39053
Oszukać przeznaczenie 5 3D,Final Destination 5,2011,58,39052
Gra Endera,Ender's Game,2013,64,38829
Poznaj naszą rodzinkę,Little Fockers,2010,63,38923
Chinatown,,1974,80,38536
Rambo III,,1988,68,38716
Przetrwanie,The Grey,2011,64,38679
Igrzyska śmierci: Kosogłos. Część 1,The Hunger Games: Mockingjay Part 1,2014,73,38259
Abraham Lincoln: Łowca wampirów 3D,Abraham Lincoln: Vampire Hunter,2012,56,38559
Nieproszeni goście,The Uninvited,2009,70,38536
Tarzan,,1999,74,38334
Być jak John Malkovich,Being John Malkovich,1999,74,38394
28 tygodni później,28 Weeks Later,2007,67,38214
Rozmowy nocą,,2008,59,38371
Gol!,Goal!,2005,74,38252
Szklana pułapka 5,A Good Day to Die Hard,2013,57,38155
"Dziś 13, jutro 30",13 Going On 30,2004,62,38147
Ring 2,The Ring Two,2005,64,38136
Frost/Nixon,,2008,71,38146
Hulk,,2003,58,37699
Kamienie na szaniec,,2014,70,37304
"Na pewno, być może","Definitely, Maybe",2008,70,37620
Król Skorpion,The Scorpion King,2002,62,37622
Piorun,Bolt,2008,67,37927
Mortal Kombat,,1995,65,37870
Efekt motyla 2,The Butterfly Effect 2,2006,55,37854
Fantastyczna Czwórka: Narodziny Srebrnego Surfera,4: Rise of the Silver Surfer,2007,63,37814
Annie Hall,,1977,79,37723
Jeniec: Tak daleko jak nogi poniosą,So weit die Füße tragen,2001,79,37688
"Spadaj, tato",That's My Boy,2012,62,37703
Monster,,2003,76,37631
13 dzielnica - Ultimatum,Banlieue 13: Ultimatum,2009,71,37598
Johnny English Reaktywacja,Johnny English Reborn,2011,64,37499
Teoria chaosu,Chaos,2005,74,37503
Jeszcze większe dzieci,Grown Ups 2,2013,67,37420
Wożąc panią Daisy,Driving Miss Daisy,1989,72,37490
Gamer,,2009,63,37448
Król Lew 3: Hakuna Matata,The Lion King 1 1/2,2004,72,37415
Nine - Dziewięć,Nine,2009,59,37378
Piła V,Saw V,2008,60,37314
Obywatel Kane,Citizen Kane,1941,78,37310
Ralph Demolka,Wreck-It Ralph,2012,73,37203
Koszmar z ulicy Wiązów,A Nightmare on Elm Street,2010,60,36864
American Pie: Księga miłości,American Pie Presents: The Book of Love,2009,59,37195
Komórka,Cellular,2004,69,37209
Aniołki Charliego: Zawrotna szybkość,Charlie's Angels: Full Throttle,2003,55,37177
RoboCop,,2014,62,37085
Seks w wielkim mieście 2,Sex and the City 2,2010,58,37109
Clerks - Sprzedawcy,Clerks.,1994,75,36968
Dawca pamięci,The Giver,2014,66,36450
"Czasem słońce, czasem deszcz",Kabhi Khushi Kabhie Gham...,2001,68,36904
Obywatel Milk,Milk,2008,71,36884
Niepowstrzymany,Unstoppable,2010,69,36845
Megamocny,Megamind,2010,72,36726
Biały oleander,White Oleander,2002,76,36727
Kapuśniaczek,La soupe aux choux,1981,73,36723
G.I. Joe: Czas Kobry,G.I. Joe: The Rise of Cobra,2009,63,36707
Anakonda,Anaconda,1997,50,36545
Królewna Śnieżka,Mirror Mirror,2012,61,36466
Once,,2006,76,36531
Safe House,,2012,69,36493
Arizona Dream,,1992,77,36357
Rozważna i romantyczna,Sense and Sensibility,1995,74,36361
Sylwester w Nowym Jorku,New Year's Eve,2011,63,34663
Kupiliśmy zoo,We Bought a Zoo,2011,70,36294
Nowe szaty króla,The Emperor's New Groove,2000,75,36218
Zło,Ondskan,2003,77,36225
Legion,,2010,54,36206
Dziennik nimfomanki,Diario de una ninfómana,2008,62,35924
Kac Wawa 3D,Kac Wawa,2012,19,36136
Kontrolerzy,Kontroll,2003,76,36128
Żandarm z St. Tropez,Le Gendarme de Saint-Tropez,1964,74,36042
Wampiry i świry,Vampires Suck,2010,50,35980
Histeria - Romantyczna historia wibratora,Hysteria,2011,67,35923
8 części prawdy,Vantage Point,2008,71,35903
Scoop - Gorący temat,Scoop,2006,69,35957
Marzyciele,The Dreamers,2003,73,35831
Zack i Miri kręcą porno,Zack and Miri Make a Porno,2008,61,35884
Prawdziwy romans,True Romance,1993,75,35852
Prawnik z Lincolna,The Lincoln Lawyer,2011,75,35776
Raport Pelikana,The Pelican Brief,1993,73,35792
Blitz,,2011,70,35736
Supersamiec,Superbad,2007,64,35714
Trzej muszkieterowie 3D,The Three Musketeers,2011,63,35696
"Najpierw strzelaj, potem zwiedzaj",In Bruges,2008,73,35716
Daredevil,,2003,59,35708
Godziny szczytu 2,Rush Hour 2,2001,73,35694
Mustang z Dzikiej Doliny,Spirit: Stallion of the Cimarron,2002,76,35603
Podwójne życie Weroniki,La Double vie de Véronique,1991,76,35601
Nasza klasa,Klass,2007,76,35577
Porwanie,Abduction,2011,64,35523
Ed Wood,,1994,73,35549
Nienarodzony,The Unborn,2009,58,35560
Edi,,2002,73,35557
Zapłata,Paycheck,2003,66,35526
Czas zabijania,A Time to Kill,1996,78,35270
Zdarzenie,The Happening,2008,54,35472
Punisher,The Punisher,2004,67,35454
Ściana,Pink Floyd The Wall,1982,82,35426
Inwazja: Bitwa o Los Angeles,Battle: Los Angeles,2011,56,35409
Bez reguł,Unthinkable,2010,75,35373
Urodzony 4 lipca,Born on the Fourth of July,1989,73,35351
Córka prezydenta,Chasing Liberty,2004,64,35324
Dziewczyna mojego kumpla,My Best Friend's Girl,2008,66,35261
To nie jest kolejna komedia dla kretynów,Not Another Teen Movie,2001,58,35222
Norbit,,2007,55,35149
Step Up 4 Revolution,Step Up Revolution,2012,71,35105
Mój chłopak się żeni,My Best Friend's Wedding,1997,65,35105
W rytmie hip-hopu,Save the Last Dance,2001,68,35157
Ghost in the Shell,Kôkaku kidôtai,1995,80,35115
Frankenweenie,,2012,71,35041
I Love You Phillip Morris,,2009,65,35066
Mad Max,,1979,71,34992
"W krzywym zwierciadle: Witaj, Święty Mikołaju",Christmas Vacation,1989,72,34928
W 80 dni dookoła świata,Around the World in 80 Days,2004,64,34901
Super 8,,2011,63,34843
Artysta,The Artist,2011,75,34878
Stowarzyszenie Wędrujących Dżinsów,The Sisterhood of the Traveling Pants,2005,67,34795
Spacer po linie,Walk the Line,2005,77,34601
Wiedźmin,,2001,39,34707
Tristan i Izolda,Tristan + Isolde,2006,71,34758
Maria Antonina,Marie Antoinette,2006,66,34682
Naciągacze,Matchstick Men,2003,73,34697
Wzgórze nadziei,Cold Mountain,2003,76,34653
"Milion sposobów, jak zginąć na Zachodzie",A Million Ways to Die in the West,2014,62,32244
Stygmaty,Stigmata,1999,71,34610
Pożegnanie z Afryką,Out of Africa,1985,76,34589
Krzyżacy,,1960,65,34532
Metro strachu,The Taking of Pelham 1 2 3,2009,66,34535
Film o pszczołach,Bee Movie,2007,64,34547
Dzikość serca,Wild at Heart,1990,77,34489
Need for Speed,,2014,67,34299
Elizabeth,,1998,75,34436
Depresja gangstera,Analyze This,1999,70,34289
Niezniszczalny,Unbreakable,2000,71,34171
Dwoje do poprawki,Hope Springs,2012,66,34291
Ocalony,Lone Survivor,2013,76,34237
Gremliny rozrabiają,Gremlins,1984,60,34285
Bezpieczna przystań,Safe Haven,2013,73,34225
Człowiek z księżyca,Man on the Moon,1999,72,34304
Jagodowa miłość,My Blueberry Nights,2007,62,34285
Utalentowany pan Ripley,The Talented Mr. Ripley,1999,76,34188
Weronika postanawia umrzeć,Veronika Decides to Die,2009,64,34119
Wyśnione miłości,Les Amours imaginaires,2010,74,34053
Monachium,Munich,2005,75,34068
Hook,,1991,72,34017
Złodziej życia,Taking Lives,2004,73,33998
Mr. Brooks,,2007,75,33958
Paranormal Activity 3,,2011,60,33920
Siódma pieczęć,Det sjunde inseglet,1957,79,33869
Smerfy,The Smurfs,2011,62,33872
Bling Ring,The Bling Ring,2013,52,33207
Zemsta,,2002,59,33802
Ghost Rider 2,Ghost Rider: Spirit of Vengeance,2011,52,33792
Push,,2009,64,33792
Miłość na wybiegu,,2009,50,33748
Pożyczony narzeczony,Something Borrowed,2011,63,33709
Karmazynowy przypływ,Crimson Tide,1995,76,33690
Życie na podsłuchu,Das Leben der Anderen,2006,78,33614
Stoker,,2013,67,33643
Ania z Zielonego Wzgórza,Anne of Green Gables,1985,71,33675
PitBull,,2005,76,33658
Koszmar minionego lata,I Know What You Did Last Summer,1997,62,33397
Pianistka,La Pianiste,2001,73,33607
Jak się pozbyć cellulitu,,2011,49,33572
Facet pełen uroku,Good Luck Chuck,2007,66,33429
List w butelce,Message in a Bottle,1999,72,33454
Lincoln,,2012,66,33490
Czarnobyl. Reaktor strachu,Chernobyl Diaries,2012,47,33437
"Strasznie głośno, niesamowicie blisko",Extremely Loud & Incredibly Close,2011,75,33369
Goldfinger,,1964,74,33385
Świat to za mało,The World Is Not Enough,1999,71,33081
Don Juan DeMarco,,1994,75,33377
Zabójcze ciało,Jennifer's Body,2009,47,33362
R.I.P.D. Agenci z zaświatów,R.I.P.D.,2013,59,32946
Super tata,Big Daddy,1999,70,33309
Plan ucieczki,Escape Plan,2013,68,32637
Idealny facet dla mojej dziewczyny,,2009,44,33334
Garbi - Super bryka,Herbie: Fully Loaded,2005,55,33281
Coś,The Thing,2011,59,33303
Poznasz przystojnego bruneta,You Will Meet a Tall Dark Stranger,2010,60,33242
Doktor No,Dr. No,1962,74,33236
Żona astronauty,The Astronaut's Wife,1999,64,33194
Godzilla,,1998,61,33192
Fortepian,The Piano,1993,79,33150
Obława,,2012,66,33135
Straszny film 5,Scary MoVie,2013,45,33071
Noc oczyszczenia,The Purge,2013,57,32959
Dom latających sztyletów,Shi mian mai fu,2004,74,33063
Człowiek słoń,The Elephant Man,1980,79,33020
Pogromcy duchów II,Ghostbusters II,1989,67,33024
Stan gry,State of Play,2009,73,32979
Gniew oceanu,The Perfect Storm,2000,70,32822
Rzymskie wakacje,Roman Holiday,1953,79,32927
Nad życie,,2012,70,32870
High School Musical 2,,2007,49,32846
Tożsamość,Identity,2003,74,32845
Totalna magia,Practical Magic,1998,69,32866
Strażnicy marzeń,Rise of the Guardians,2012,75,32630
Świat w płomieniach,White House Down,2013,64,32633
Wielkie nadzieje,Great Expectations,1998,74,32667
Resident Evil: Retrybucja,Resident Evil: Retribution,2012,54,32647
Braterstwo wilków,Le pacte des loups,2001,73,32551
Opowieść wigilijna,A Christmas Carol,2009,70,32449
Szklanką po łapkach,Spy Hard,1996,67,32530
Flintstonowie,The Flintstones,1994,56,32531
Zakochana Jane,Becoming Jane,2007,75,32506
Czwarty stopień,The Fourth Kind,2009,66,32479
Pułkownik Kwiatkowski,,1995,72,32414
Ida,,2013,71,23485
Jack Reacher: Jednym strzałem,Jack Reacher,2012,67,32364
Yamakasi - współcześni samurajowie,Yamakasi - Les Samurai des Temps Modernes,2001,71,32395
Lolita,,1997,75,32367
Paperman,,2012,78,32105
Dobry rok,A Good Year,2006,73,32283
Sponsoring,Elles,2011,52,32251
Statek widmo,Ghost Ship,2002,61,32251
Twister,,1996,65,32160
Okręt,Das Boot,1981,78,32218
Droga do zatracenia,Road to Perdition,2002,76,32172
Krwawy sport,Bloodsport,1988,72,32141
Przełamując fale,Breaking the Waves,1996,78,32101
Plan B,The Back-Up Plan,2010,64,32083
A teraz coś z zupełnie innej beczki,And Now for Something Completely Different,1971,80,32067
Piękne istoty,Beautiful Creatures,2013,59,31958
Parker,,2013,66,31975
Pan i władca: Na krańcu świata,Master and Commander: The Far Side of the World,2003,72,31712
"Goście, goście II - korytarz czasu",Les Couloirs du temps: Les visiteurs 2,1998,69,31889
S.W.A.T. Jednostka Specjalna,S.W.A.T.,2003,66,31860
Ghost Dog: Droga samuraja,Ghost Dog: The Way of the Samurai,1999,72,31720
Moja dziewczyna,My Girl,1991,75,31832
Hot Fuzz - Ostre psy,Hot Fuzz,2007,71,31835
Piekielna zemsta,Drive Angry,2011,57,31829
Pułapka,Hard Candy,2005,71,31794
Dredd 3D,Dredd,2012,63,31722
Gliniarz z Beverly Hills II,Beverly Hills Cop II,1987,72,31517
Nieznajomi,The Strangers,2008,59,31665
Nóż w wodzie,,1961,79,31581
Furia,Fury,2014,74,27891
Parszywa dwunastka,The Dirty Dozen,1967,76,31328
Karate Kid,The Karate Kid,2010,66,31557
Hanna,,2011,64,31634
Furia,Edge of Darkness,2010,65,31568
Tajemniczy ogród,The Secret Garden,1993,74,31525
Chłopaki też płaczą,Forgetting Sarah Marshall,2008,62,31551
Protektor,Safe,2012,68,31529
Ray,,2004,80,31478
Życie od kuchni,No Reservations,2007,67,31486
Szepty,The Awakening,2011,66,31448
Pozdrowienia z Paryża,From Paris with Love,2010,68,31457
Przerwane objęcia,Los Abrazos rotos,2009,73,31428
Krudowie,The Croods,2013,72,31323
Królowa potępionych,Queen of the Damned,2002,64,31419
Okno na podwórze,Rear Window,1954,80,31372
Dogma,,1999,70,31319
Sen Kasandry,Cassandra's Dream,2007,67,31307
Opowieści na dobranoc,Bedtime Stories,2008,68,31282
Auta 2,Cars 2,2011,67,30566
Mad Max 2 - Wojownik szos,Mad Max 2,1981,72,31236
Wyjazd integracyjny,,2011,38,31236
Działa Navarony,The Guns of Navarone,1961,72,31201
Ściągany,Wrongfully Accused,1998,69,31209
To już jest koniec,This Is The End,2013,55,31162
Telemaniak,The Cable Guy,1996,65,31221
Kick-Ass 2,,2013,64,31087
Ewolucja planety małp,Dawn of the Planet of the Apes,2014,71,29708
30 dni mroku,30 Days of Night,2007,63,31146
Kod dostępu,Swordfish,2001,69,31044
Mary i Max,Mary and Max,2009,80,31077
Żołnierze kosmosu,Starship Troopers,1997,65,31078
Wątpliwość,Doubt,2008,73,31019
Święci z Bostonu II - Dzień Wszystkich Świętych,The Boondock Saints II: All Saints Day,2009,68,31012
Niebezpieczne związki,Dangerous Liaisons,1988,79,30972
Gorący towar,The Heat,2013,65,30947
Ludzie honoru,A Few Good Men,1992,75,30953
Okup,Ransom,1996,73,30964
Moje wielkie greckie wesele,My Big Fat Greek Wedding,2002,64,30760
Iron Sky,,2012,54,30878
Deszczowa piosenka,Singin' in the Rain,1952,80,30888
Śpiąca królewna,Sleeping Beauty,1959,75,30949
Popiełuszko. Wolność jest w nas,,2009,67,30773
Agenci,2 Guns,2013,68,30544
Green Zone,,2010,70,30641
Swobodny jeździec,Easy Rider,1969,75,30651
Eksperyment,The Experiment,2010,70,30601
Królowie ulicy,Street Kings,2008,72,30606
"Miłość, szmaragd i krokodyl",Romancing the Stone,1984,66,30578
Osiem milimetrów,8MM,1999,74,30541
Zostawić Las Vegas,Leaving Las Vegas,1995,77,30534
Czy leci z nami pilot?,Airplane!,1980,70,30379
Nocny pociąg z mięsem,The Midnight Meat Train,2008,50,30517
Debiutanci,Beginners,2010,73,30428
Między wierszami,The Words,2012,74,30431
Truposz,Dead Man,1995,76,30459
Nie wszystko złoto co się świeci,Fool's Gold,2008,64,30433
Dorwać gringo,Get the Gringo,2012,68,30399
Jobs,jOBS,2013,61,30354
Daybreakers - Świt,Daybreakers,2009,61,30335
Magnolia,,1999,74,30275
Zakazany owoc,Keeping the Faith,2000,67,30242
Koralina i tajemnicze drzwi,Coraline,2009,75,30181
Conan Barbarzyńca,Conan the Barbarian,1982,67,30157
"A właśnie, że tak!",Because I Said So,2007,66,30190
Wszystko jest iluminacją,Everything Is Illuminated,2005,77,30115
Charlie St. Cloud,,2010,71,30064
Księżniczka i Żaba,The Princess and the Frog,2009,71,29529
Piła VI,Saw VI,2009,61,30005
Złodziejka książek,The Book Thief,2013,75,30199
Nadchodzi Polly,Along Came Polly,2004,62,30006
Oczy Julii,Los Ojos de Julia,2010,64,30008
Conan Barbarzyńca 3D,Conan the Barbarian,2011,55,29994
Godziny szczytu 3,Rush Hour 3,2007,71,30003
Animowana historia Polski,,2010,78,29649
Państwo młodzi: Chuck i Larry,I Now Pronounce You Chuck and Larry,2007,67,29954
Rocky 5,Rocky V,1990,66,29969
Kolor purpury,The Color Purple,1985,78,29876
Tak to się teraz robi,The Switch,2010,64,29908
Władcy ognia,Reign of Fire,2002,63,29896
Odrobina nieba,A Little Bit of Heaven,2011,70,29872
Niebezpieczna metoda,A Dangerous Method,2011,61,29884
Inna kobieta,The Other Woman,2014,65,29606
Eksperyment,Das Experiment,2001,74,29873
16 przecznic,16 Blocks,2006,70,29808
Zabójstwo Jesse'ego Jamesa przez tchórzliwego Roberta Forda,The Assassination of Jesse James by the Coward Robert Ford,2007,72,29735
Junior,,1994,53,29665
The Ring - Krąg,Ringu,1998,70,29715
Casanova,,2005,71,29679
Chloe,,2009,66,29570
Martwica mózgu,Braindead,1992,69,29568
Rango,,2011,67,29587
Gattaca - Szok przyszłości,Gattaca,1997,76,29568
Kowboj z Szanghaju,Shanghai Noon,2000,71,29567
Najlepsze najgorsze wakacje,The Way Way Back,2013,69,29480
Wielki podryw,Heartbreakers,2001,67,29471
Joanna d'Arc,Joan of Arc,1999,70,29542
Upadek,Der Untergang,2004,75,29522
Przesłuchanie,,1982,81,29475
Sekstaśma,Sex Tape,2014,56,28872
Ostatni smok,DragonHeart,1996,73,29434
Ludzka stonoga,The Human Centipede (First Sequence),2009,34,29453
Pewnego razu na Dzikim Zachodzie,C'era una volta il West,1968,80,29457
Contagion - Epidemia strachu,Contagion,2011,61,29474
Alvin i wiewiórki,Alvin and the Chipmunks,2007,64,29433
Siła strachu,Hide and Seek,2005,72,29447
Snowpiercer: Arka przyszłości,Snowpiercer,2013,61,29669
Jeszcze dalej niż Północ,Bienvenue chez les Ch'tis,2008,76,29389
Wszystkie odloty Cheyenne'a,This Must Be the Place,2011,71,29357
Vincent,,1982,79,29378
Czas wojny,War Horse,2011,70,29389
Łowcy głów,Hodejegerne,2011,73,29324
Królestwo,The Kingdom,2007,74,29353
Obcy kontra Predator 2,AVPR: Aliens vs Predator - Requiem,2007,53,29330
Showtime,,2002,63,29317
Dracula Historia Nieznana,Dracula Untold,2014,64,25789
Śniadanie do łóżka,,2010,55,29254
Rycerze z Szanghaju,Shanghai Knights,2003,71,29267
Ostatni Władca Wiatru,The Last Airbender,2010,56,29240
Szkoła rocka,The School of Rock,2003,68,29211
"Zostań, jeśli kochasz",If I Stay,2014,73,24584
Kontrabanda,Contraband,2012,68,29002
Sztos,,1997,70,29007
Śluby panieńskie,,2010,42,29024
Prawdziwe kłamstwa,True Lies,1994,71,28997
Hot Shots!,,1991,71,28962
Kopciuszek,Cinderella,1950,75,28412
Aladyn,Aladdin,1992,75,28916
Świt żywych trupów,Dawn of the Dead,2004,64,28968
Hrabia Monte Christo,The Count of Monte Cristo,2002,75,28981
Kronika,Chronicle,2012,64,28931
Moja dziewczyna wychodzi za mąż,Made of Honor,2008,65,28902
Jay i Cichy Bob kontratakują,Jay and Silent Bob Strike Back,2001,67,28885
Wytańczyć marzenia,Take the Lead,2006,72,28828
Poważny człowiek,A Serious Man,2009,67,28823
Prosta historia,The Straight Story,1999,77,28796
Repo Men - Windykatorzy,Repo Men,2010,67,28824
Agent XXL,Big Momma's House,2000,65,28731
Lincz,,2010,73,28788
Ilu miałaś facetów?,What's Your Number?,2011,63,28728
Frantic,,1988,74,28722
Wrota do piekieł,Drag Me to Hell,2009,55,28738
Królewna Śnieżka i siedmiu krasnoludków,Snow White and the Seven Dwarfs,1937,75,28314
Revolver,,2005,70,28730
Trzy kolory: Biały,,1994,78,28669
Osaczony,Hostage,2005,72,28690
Blue Velvet,,1986,76,28646
Niezniszczalni 3,The Expendables 3,2014,65,26414
Istota,Splice,2009,51,28545
Wszystko będzie dobrze,,2007,75,28517
"My, dzieci z dworca Zoo",Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,74,28508
Gruby i chudszy 2: Rodzina Klumpów,Nutty Professor II: The Klumps,2000,56,28247
Wysyp żywych trupów,Shaun of the Dead,2004,68,28455
Mali Agenci 3D: Trójwymiarowy odjazd,Spy Kids 3-D: Game Over,2003,48,28450
Nie wierzcie bliźniaczkom,The Parent Trap,1998,64,28282
Miłość,Amour,2012,76,28375
Scott Pilgrim kontra świat,Scott Pilgrim vs. the World,2010,67,28340
Za kilka dolarów więcej,Per qualche dollaro in più,1965,81,28126
Dorwać Smarta,Get Smart,2008,63,28309
Jutro będzie futro,Hot Tub Time Machine,2010,62,28299
Patch Adams,,1998,77,28224
Wszystkie psy idą do nieba,All Dogs Go to Heaven,1989,76,28162
Trzy kolory: Czerwony,,1994,80,28201
Wygrane marzenia,Coyote Ugly,2000,67,28068
Szansa na sukces,Raise Your Voice,2004,69,28061
O jeden most za daleko,A Bridge Too Far,1977,76,27927
Jackass 3D,,2010,70,27982
Trzynaście duchów,Thir13en Ghosts,2001,60,27943
Gliniarz w przedszkolu,Kindergarten Cop,1990,59,27932
Wichrowe wzgórza,Wuthering Heights,1992,75,27900
Zmruż oczy,,2003,68,27921
Wielkie kino,Epic Movie,2007,48,27892
Artur i Minimki,Arthur et les Minimoys,2006,66,27542
Speed 2: Wyścig z czasem,Speed 2: Cruise Control,1997,52,27816
Miłość i inne nieszczęścia,Love and Other Disasters,2006,65,27870
Demony wojny wg Goi,,1998,69,27772
Koliber,Hummingbird,2013,65,27713
Harry Angel,Angel Heart,1987,77,27701
Atlantyda - zaginiony ląd,Atlantis: The Lost Empire,2001,73,27084
Pozdrowienia z Rosji,From Russia with Love,1963,74,27727
Martwe zło,Evil Dead,2013,56,27632
Drzewo życia,The Tree of Life,2011,57,27685
Mali agenci 2: Wyspa marzeń,Spy Kids 2: Island of Lost Dreams,2002,53,27642
10.000 B.C.,"10,000 BC",2008,61,27659
Hitchcock,,2012,70,27626
Niemoralna propozycja,Indecent Proposal,1993,70,27633
"To ja, złodziej",,2000,67,27395
Wild Child. Zbuntowana księżniczka,Wild Child,2008,67,27560
Udręczeni,The Haunting in Connecticut,2009,67,27573
Epidemia,Outbreak,1995,66,27559
Idealny facet,The Perfect Man,2005,64,27551
Złoto dla zuchwałych,Kelly's Heroes,1970,77,27556
"Ja, ty i on","You, Me and Dupree",2006,63,27554
U Pana Boga w ogródku,,2007,69,27460
Dwunastu gniewnych ludzi,12 Angry Men,1997,81,27478
Hot Shots 2,Hot Shots! Part Deux,1993,71,27476
Młode wilki,,1995,66,27485
Boisko bezdomnych,,2008,72,27210
88 minut,88 Minutes,2007,65,27426
High School Musical 3: Ostatnia klasa,High School Musical 3: Senior Year,2008,49,27369
Pod słońcem Toskanii,Under the Tuscan Sun,2003,71,27303
Słoń,Elephant,2003,70,27419
Wymyk,,2011,68,27395
Złe wychowanie,La Mala educación,2004,75,27351
Niczego nie żałuję - Edith Piaf,La Môme,2007,76,27313
G.I. Jane,,1997,67,27179
Autostopem przez galaktykę,The Hitchhiker's Guide to the Galaxy,2005,67,27252
Show,,2003,63,27015
Jackass - świry w akcji,Jackass: The Movie,2002,70,27259
Bez litości,I Spit on Your Grave,2010,66,27210
Bez smyczy,Hall Pass,2011,62,27233
Underground,,1995,79,26997
Przekleństwa niewinności,The Virgin Suicides,1999,75,26974
Tylko kochankowie przeżyją,Only Lovers Left Alive,2013,73,26940
Beethoven,,1992,62,27055
Jane Eyre,,2011,72,27040
Miami Vice,,2006,61,26811
Rio,,2011,70,26586
Szakal,The Jackal,1997,71,26990
I kto to mówi 3,Look Who's Talking Now,1993,61,26999
W imię ojca,In the Name of the Father,1993,81,26934
Miłość na zamówienie,Failure to Launch,2006,63,26960
Mrówka Z,Antz,1998,64,26656
Zabójca,War,2007,72,26922
"Millennium: Dziewczyna, która igrała z ogniem","Flickan som lekte med elden, Millennium part 2",2009,73,26884
Pozwól mi wejść,Låt den rätte komma in,2008,68,26901
Percy Jackson: Morze potworów,Percy Jackson: Sea of Monsters,2013,64,26790
Wzgórza mają oczy 2,The Hills Have Eyes II,2007,58,26829
Prawdziwa historia,The World's Fastest Indian,2005,78,26831
W sieci zła,Fallen,1998,75,26433
Across the Universe,,2007,74,26793
Książę i ja,The Prince & Me,2004,65,26516
Miasto ślepców,Blindness,2008,62,26749
"Kochanie, poznaj moich kumpli",A Few Best Men,2011,62,26731
Czarownice z Eastwick,The Witches of Eastwick,1987,70,26400
Ziemia obiecana,,1974,78,26686
Zaklinacz koni,The Horse Whisperer,1998,75,26686
Romeo musi umrzeć,Romeo Must Die,2000,69,26680
Skrzydełko czy nóżka,L'aile ou la cuisse,1976,75,26693
Diabeł,Devil,2010,63,26654
Elizabeth: Złoty wiek,Elizabeth: The Golden Age,2007,72,26643
Francuski pocałunek,French Kiss,1995,70,26525
Control,,2007,78,26545
Ostatni bastion,The Last Castle,2001,76,26553
Cube 2,Cube 2: Hypercube,2002,60,26550
Human Traffic,,1999,74,26524
